ssid,bin,count,rate,expected,requested,tool,classifier,variable,value
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld,multiplex,recall,0.9999991780783637
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,FDR,1.0684875886947438e-05
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,FN,1
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,FP,13
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,MR,8.219216363473474e-07
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,TP,1216660
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,TP_FN,1216661
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,TP_FP,1216673
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,fscore,0.9999942465769187
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,precision,0.999989315124113
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,recall,0.9999991780783637
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,FDR,1.3150584050314135e-05
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,FN,1
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,FP,16
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,MR,8.219216363473474e-07
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP,1216660
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP_FN,1216661
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,TP_FP,1216676
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,fscore,0.9999930137091576
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,precision,0.9999868494159497
37e41038-310c-44e1-a1ed-8979b0f73709,1,45,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,recall,0.9999991780783637
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FDR,0.0001265638650303219
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FN,38
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,FP,154
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,MR,3.12330221811992e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP,1216623
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP_FN,1216661
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,TP_FP,1216777
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,fscore,0.9999210992842226
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,precision,0.9998734361349697
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,recall,0.9999687669778188
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FDR,8.716675164054405e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FN,707
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,FP,106
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,MR,0.0005810985968975746
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,TP,1215954
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,TP_FN,1216661
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,TP_FP,1216060
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,fscore,0.9996658063131777
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,precision,0.9999128332483594
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,recall,0.9994189014031024
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,FDR,1.8082439485472405e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,FN,33
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,FP,22
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,MR,2.7123413999462463e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,TP,1216628
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,TP_FN,1216661
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,TP_FP,1216650
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,fscore,0.9999773970528223
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,precision,0.9999819175605146
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,recall,0.9999728765860005
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,FDR,1.8082439485472405e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,FN,33
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,FP,22
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,MR,2.7123413999462463e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,TP,1216628
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,TP_FN,1216661
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,TP_FP,1216650
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,fscore,0.9999773970528223
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,precision,0.9999819175605146
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,recall,0.9999728765860005
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,FDR,5.3423106068700474e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,FN,24
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,FP,65
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,MR,1.972611927233634e-05
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,TP,1216637
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,TP_FN,1216661
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,TP_FP,1216702
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,fscore,0.9999634251034473
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,precision,0.9999465768939313
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,1,45,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,recall,0.9999802738807276
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,FDR,0.00025805242737755456
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,FN,168
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,FP,314
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,MR,0.00013808283490635435
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,TP,1216493
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,TP_FN,1216661
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,TP_FP,1216807
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,fscore,0.9998019287699694
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,precision,0.9997419475726225
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,recall,0.9998619171650936
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,FDR,8.644579354768597e-05
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,FN,2132
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,FP,105
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,MR,0.0017523369286925447
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP,1214529
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP_FN,1216661
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP_FP,1214634
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,fscore,0.9990799142021021
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,precision,0.9999135542064523
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,recall,0.9982476630713074
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FDR,2.4659838083503145e-05
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FN,138
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FP,30
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,MR,0.00011342518581593393
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP,1216523
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP_FN,1216661
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP_FP,1216553
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,fscore,0.9999309555180925
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,precision,0.9999753401619165
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,recall,0.9998865748141841
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FDR,2.4659838083503145e-05
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FN,138
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FP,30
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,MR,0.00011342518581593393
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,TP,1216523
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,TP_FN,1216661
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,TP_FP,1216553
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,fscore,0.9999309555180925
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,precision,0.9999753401619165
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,recall,0.9998865748141841
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,FDR,0.00010767014142596362
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,FN,113
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,FP,131
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,MR,9.287714490725025e-05
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,TP,1216548
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,TP_FN,1216661
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,TP_FP,1216679
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,fscore,0.9998997263021197
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,precision,0.999892329858574
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,1,45,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,recall,0.9999071228550928
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,FDR,0.00028516508757526674
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,FN,169
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,FP,347
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,MR,0.00013890475654270172
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,TP,1216492
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,TP_FN,1216661
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,TP_FP,1216839
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,fscore,0.9997879597287856
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,precision,0.9997148349124247
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,recall,0.9998610952434573
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,FDR,8.727124231436748e-05
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,FN,2163
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,FP,106
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,MR,0.0017778164994193123
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,TP,1214498
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,TP_FN,1216661
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,TP_FP,1214604
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,fscore,0.9990667409764052
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,precision,0.9999127287576857
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,recall,0.9982221835005807
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,FDR,2.7125554327142404e-05
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,FN,129
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,FP,33
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,MR,0.00010602789108880781
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,TP,1216532
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,TP_FN,1216661
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,TP_FP,1216565
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,fscore,0.9999334217207936
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,precision,0.9999728744456728
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,recall,0.9998939721089112
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,FDR,2.7125554327142404e-05
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,FN,129
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,FP,33
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,MR,0.00010602789108880781
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,TP,1216532
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,TP_FN,1216661
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,TP_FP,1216565
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,fscore,0.9999334217207936
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,precision,0.9999728744456728
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,recall,0.9998939721089112
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,FDR,0.00010438284669283087
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,FN,113
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,FP,127
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,MR,9.287714490725025e-05
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,TP,1216548
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,TP_FN,1216661
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,TP_FP,1216675
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,fscore,0.9999013699711014
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,precision,0.9998956171533072
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,1,45,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,recall,0.9999071228550928
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,FDR,0.00040352339202913916
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,FN,370
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,FP,491
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,MR,0.0003041110054485185
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,TP,1216291
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,TP_FN,1216661
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,TP_FP,1216782
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,fscore,0.999646180329681
40a08990-33b3-41f5-b061-2561bc84ca96,1,45,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,precision,0.9995964766079709
