ssid,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld,multiplex,13805977,61340,70846,13876823,13867317,0.004423350241434591,0.005105347239782477,0.9955766497585654,0.9948946527602175,0.9952355344227647
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld_ap,multiplex,13804290,45546,72533,13876823,13849836,0.003288558795930869,0.005226916852654242,0.9967114412040692,0.9947730831473458,0.9957413188512905
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,0.07520796206119236,0.07520542584097598,0.075,pamld_u,multiplex,13761968,105840,114855,13876823,13867808,0.007632064130106214,0.008276750377229716,0.9923679358698938,0.9917232496227703,0.9920454880081122
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,deml,multiplex,13413957,310999,462866,13876823,13724956,0.02265938047451664,0.03335532924214714,0.9773406195254833,0.9666446707578529,0.9719632201967853
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,mdd,multiplex,9555519,295,4321304,13876823,9555814,3.087125806341563e-05,0.3114044187203368,0.9999691287419366,0.6885955812796632,0.8155735097163841
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld,multiplex,13630911,108399,245912,13876823,13739310,0.007889697517560926,0.017721059063735264,0.992110302482439,0.9822789409362648,0.9871701443500435
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld_ap,multiplex,13627728,73553,249095,13876823,13701281,0.005368330158326072,0.017950434332123427,0.994631669841674,0.9820495656678766,0.9883005735274621
a11ae384-a142-4f33-a129-eda212675e2a,0.10880495881837887,0.10878126566542042,0.1,pamld_u,multiplex,13452294,118096,424529,13876823,13570390,0.00870247649478018,0.030592665194331584,0.9912975235052198,0.9694073348056684,0.9802302332116561
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,deml,multiplex,13029425,358609,847398,13876823,13388034,0.026785784977839167,0.061065706466098185,0.9732142150221609,0.9389342935339018,0.9557669787154944
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,mdd,multiplex,8391868,333,5484955,13876823,8392201,3.967969785280405e-05,0.3952601398749555,0.9999603203021472,0.6047398601250444,0.7536808079240473
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld,multiplex,13391885,109066,484938,13876823,13500951,0.00807839388499373,0.03494589503663771,0.9919216061150062,0.9650541049633623,0.9783034223308293
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld_ap,multiplex,13388479,82260,488344,13876823,13470739,0.006106569209009246,0.03519134026570779,0.9938934307909908,0.9648086597342922,0.9791351053523528
44eb6f63-6f19-47d2-acce-67f2e59395bf,0.13099360530178397,0.13098051267870198,0.125,pamld_u,multiplex,13035525,101923,841298,13876823,13137448,0.007758203876430186,0.06062612458197384,0.9922417961235698,0.9393738754180262,0.9650843437529741
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,deml,multiplex,12360945,417767,1515878,13876823,12778712,0.032692418453440376,0.10923811595780965,0.9673075815465596,0.8907618840421904,0.9274580307617161
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,mdd,multiplex,7012476,420,6864347,13876823,7012896,5.9889666123667024e-05,0.494662719269389,0.9999401103338763,0.505337280730611,0.6713805963593861
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld,multiplex,12927203,92001,949620,13876823,13019204,0.00706656105857163,0.06843208996756678,0.9929334389414284,0.9315679100324332,0.9612723098471012
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld_ap,multiplex,12924518,81244,952305,13876823,13005762,0.00624676970099868,0.06862557805918545,0.9937532302990013,0.9313744219408145,0.9615532137255403
1a0d8c5d-3a1b-48ec-894a-12888c735955,0.1582891376823743,0.15830620217848237,0.15,pamld_u,multiplex,12254103,75749,1622720,13876823,12329852,0.00614354495090452,0.11693742868954947,0.9938564550490955,0.8830625713104505,0.9351894507792384
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,deml,multiplex,11290634,501880,2586189,13876823,11792514,0.04255920323690097,0.18636751365928642,0.957440796763099,0.8136324863407136,0.8796981394572053
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,mdd,multiplex,5481392,518,8395431,13876823,5481910,9.449261297613424e-05,0.6049966191829355,0.9999055073870239,0.39500338081706454,0.5662965649663125
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,pamld,multiplex,12094632,70960,1782191,13876823,12165592,0.005832843975040426,0.128429324204827,0.9941671560249595,0.871570675795173,0.9288410464236899
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,pamld_ap,multiplex,12092986,69963,1783837,13876823,12162949,0.005752141195363066,0.1285479392509366,0.994247858804637,0.8714520607490633,0.928808900477316
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,0.19164928300647516,0.19161565871769887,0.2,pamld_u,multiplex,10925548,48766,2951275,13876823,10974314,0.004443649051776722,0.21267656148673222,0.9955563509482233,0.7873234385132678,0.8792795275322814
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,0.23144829314982965,0.23144203284069914,0.25,deml,multiplex,9726194,621567,4150629,13876823,10347761,0.060067776980933366,0.2991051337903496,0.9399322230190666,0.7008948662096505,0.8030019421592544
