ssid,rate,expected,requested,classifier,quality,density
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,8,112512
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,9,115682
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,10,119767
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,11,133892
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,12,164612
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,13,580341
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,14,1353367
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,15,1237861
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,16,2098267
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,17,604852
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,18,811990
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,19,1426093
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,20,2753743
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,21,6842528
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,22,8878773
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,23,17111019
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,24,18554882
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,25,15978339
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,26,13410319
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,27,13948900
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,28,15105082
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,29,90824542
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,30,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,31,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,32,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,33,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,34,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,35,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,36,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,37,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,38,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,39,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,40,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,41,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,42,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,43,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,44,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,45,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,46,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,47,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,48,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,49,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,50,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,51,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,52,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,53,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,54,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,55,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,56,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,57,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,58,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,59,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,60,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,61,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,62,0
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,multiplex,63,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,0,308
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,1,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,2,953882
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,3,104090
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,4,107031
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,5,109142
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,6,112512
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,7,115682
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,8,119767
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,9,133892
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,10,164612
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,11,580341
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,12,1353367
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,13,1237861
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,14,2098267
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,15,604852
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,16,811990
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,17,1426093
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,18,2753743
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,19,6842528
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,20,8878773
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,21,17111019
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,22,18554882
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,23,15978339
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,24,13410319
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,25,13948900
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,26,15105082
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,27,90824542
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,28,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,29,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,30,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,31,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,32,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,33,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,34,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,35,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,36,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,37,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,38,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,39,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,40,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,41,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,42,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,43,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,44,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,45,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,46,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,47,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,48,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,49,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,50,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,51,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,52,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,53,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,54,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,55,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,56,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,57,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,58,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,59,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,60,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,61,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,62,0
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,multiplex,63,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,0,308
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,1,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,2,1165003
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,3,109142
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,4,112512
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,5,115682
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,6,119767
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,7,133892
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,8,164612
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,9,580341
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,10,1353367
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,11,1237861
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,12,2098267
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,13,604852
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,14,811990
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,15,1426093
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,16,2753743
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,17,6842528
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,18,8878773
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,19,17111019
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,20,18554882
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,21,15978339
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,22,13410319
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,23,13948900
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,24,15105082
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,25,90824542
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,26,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,27,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,28,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,29,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,30,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,31,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,32,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,33,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,34,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,35,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,36,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,37,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,38,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,39,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,40,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,41,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,42,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,43,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,44,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,45,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,46,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,47,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,48,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,49,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,50,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,51,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,52,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,53,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,54,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,55,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,56,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,57,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,58,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,59,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,60,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,61,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,62,0
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,multiplex,63,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,0,308
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,1,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,2,1274145
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,3,112512
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,4,115682
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,5,119767
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,6,133892
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,7,164612
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,8,580341
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,9,1353367
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,10,1237861
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,11,2098267
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,12,604852
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,13,811990
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,14,1426093
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,15,2753743
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,16,6842528
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,17,8878773
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,18,17111019
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,19,18554882
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,20,15978339
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,21,13410319
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,22,13948900
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,23,15105082
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,24,90824542
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,25,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,26,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,27,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,28,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,29,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,30,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,31,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,32,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,33,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,34,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,35,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,36,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,37,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,38,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,39,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,40,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,41,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,42,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,43,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,44,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,45,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,46,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,47,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,48,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,49,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,50,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,51,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,52,0
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,multiplex,53,0
