ssid,index,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
a11ae384-a142-4f33-a129-eda212675e2a,58,0.10880495881837887,0.10878126566542042,0.1,mdd,multiplex,20570,6,9236,29806,20576,0.00029160186625194404,0.3098704958733141,0.999708398133748,0.6901295041266859,0.8165614703664007
a11ae384-a142-4f33-a129-eda212675e2a,58,0.10880495881837887,0.10878126566542042,0.1,pamld,multiplex,27865,487,1941,29806,28352,0.01717691873589165,0.06512111655371401,0.9828230812641083,0.934878883446286,0.9582516592730149
a11ae384-a142-4f33-a129-eda212675e2a,58,0.10880495881837887,0.10878126566542042,0.1,pamld_ap,multiplex,27833,327,1973,29806,28160,0.011612215909090909,0.06619472589411528,0.9883877840909091,0.9338052741058848,0.9603215678156161
a11ae384-a142-4f33-a129-eda212675e2a,58,0.10880495881837887,0.10878126566542042,0.1,pamld_u,multiplex,28346,1085,1460,29806,29431,0.03686588970813088,0.04898342615580756,0.9631341102918691,0.9510165738441925,0.9570369870182487
44eb6f63-6f19-47d2-acce-67f2e59395bf,58,0.13099360530178397,0.13098051267870198,0.125,deml,multiplex,26220,1507,3586,29806,27727,0.054351354275615826,0.12031134670871636,0.9456486457243842,0.8796886532912837,0.9114768915231258
44eb6f63-6f19-47d2-acce-67f2e59395bf,58,0.13099360530178397,0.13098051267870198,0.125,mdd,multiplex,18056,12,11750,29806,18068,0.0006641576267434137,0.3942159296785882,0.9993358423732566,0.6057840703214118,0.7543134060241466
44eb6f63-6f19-47d2-acce-67f2e59395bf,58,0.13099360530178397,0.13098051267870198,0.125,pamld,multiplex,26285,421,3521,29806,26706,0.015764247734591477,0.11813057773602631,0.9842357522654085,0.8818694222639737,0.9302449037372593
44eb6f63-6f19-47d2-acce-67f2e59395bf,58,0.13099360530178397,0.13098051267870198,0.125,pamld_ap,multiplex,26281,309,3525,29806,26590,0.011620910116585182,0.11826477890357646,0.9883790898834148,0.8817352210964235,0.9320164550677352
44eb6f63-6f19-47d2-acce-67f2e59395bf,58,0.13099360530178397,0.13098051267870198,0.125,pamld_u,multiplex,27242,930,2564,29806,28172,0.033011500780917226,0.08602294839965108,0.9669884992190828,0.9139770516003489,0.9397357618406983
1a0d8c5d-3a1b-48ec-894a-12888c735955,58,0.1582891376823743,0.15830620217848237,0.15,deml,multiplex,23717,1103,6089,29806,24820,0.04443996776792909,0.20428772730322753,0.9555600322320709,0.7957122726967725,0.8683410830007688
1a0d8c5d-3a1b-48ec-894a-12888c735955,58,0.1582891376823743,0.15830620217848237,0.15,mdd,multiplex,15092,5,14714,29806,15097,0.0003311916274756574,0.49365899483325504,0.9996688083725244,0.506341005166745,0.6722045297641582
1a0d8c5d-3a1b-48ec-894a-12888c735955,58,0.1582891376823743,0.15830620217848237,0.15,pamld,multiplex,23521,246,6285,29806,23767,0.010350485967938739,0.21086358451318526,0.9896495140320613,0.7891364154868148,0.8780915759804379
1a0d8c5d-3a1b-48ec-894a-12888c735955,58,0.1582891376823743,0.15830620217848237,0.15,pamld_ap,multiplex,23541,228,6265,29806,23769,0.009592326139088728,0.21019257867543448,0.9904076738609112,0.7898074213245655,0.8788054129724685
1a0d8c5d-3a1b-48ec-894a-12888c735955,58,0.1582891376823743,0.15830620217848237,0.15,pamld_u,multiplex,25243,653,4563,29806,25896,0.025216249613839975,0.15308998188284237,0.97478375038616,0.8469100181171576,0.9063588381027611
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,58,0.19164928300647516,0.19161565871769887,0.2,deml,multiplex,19852,808,9954,29806,20660,0.03910939012584705,0.3339596054485674,0.960890609874153,0.6660403945514326,0.7867475131771886
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,58,0.19164928300647516,0.19161565871769887,0.2,mdd,multiplex,11760,6,18046,29806,11766,0.0005099439061703213,0.6054485674025364,0.9994900560938297,0.3945514325974636,0.5657654190320408
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,58,0.19164928300647516,0.19161565871769887,0.2,pamld,multiplex,19184,129,10622,29806,19313,0.006679438720033138,0.35637120042944376,0.9933205612799668,0.6436287995705563,0.7811233942059082
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,58,0.19164928300647516,0.19161565871769887,0.2,pamld_ap,multiplex,19326,136,10480,29806,19462,0.006987976569725619,0.35160705898141315,0.9930120234302744,0.6483929410185869,0.7845254526264513
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,58,0.19164928300647516,0.19161565871769887,0.2,pamld_u,multiplex,21841,357,7965,29806,22198,0.016082529957653843,0.2672280748842515,0.9839174700423462,0.7327719251157485,0.8399738481655257
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,58,0.23144829314982965,0.23144203284069914,0.25,deml,multiplex,14870,480,14936,29806,15350,0.031270358306188926,0.5011071596322888,0.968729641693811,0.4988928403677112,0.6586057223846222
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,58,0.23144829314982965,0.23144203284069914,0.25,mdd,multiplex,8358,18,21448,29806,8376,0.002148997134670487,0.7195866604039455,0.9978510028653295,0.28041333959605447,0.4377979152480226
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,58,0.23144829314982965,0.23144203284069914,0.25,pamld,multiplex,13406,39,16400,29806,13445,0.002900706582372629,0.5502247869556465,0.9970992934176274,0.4497752130443535,0.6199163025132367
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,58,0.23144829314982965,0.23144203284069914,0.25,pamld_ap,multiplex,13708,47,16098,29806,13755,0.0034169392948018903,0.5400925988056096,0.9965830607051981,0.4599074011943904,0.6293703083032989
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,58,0.23144829314982965,0.23144203284069914,0.25,pamld_u,multiplex,16996,182,12810,29806,17178,0.010594947025264874,0.42977923907938,0.9894050529747351,0.57022076092062,0.7234803337306317
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,59,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,24662,7,10,24672,24669,0.0002837569419109003,0.0004053177691309987,0.9997162430580891,0.999594682230869,0.9996554589489471
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,59,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,24618,1,54,24672,24619,4.0619034079369594e-05,0.002188715953307393,0.9999593809659206,0.9978112840466926,0.9988841776389199
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,59,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,24669,0,3,24672,24669,0.0,0.00012159533073929961,1.0,0.9998784046692607,0.9999391986380496
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,59,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,24669,0,3,24672,24669,0.0,0.00012159533073929961,1.0,0.9998784046692607,0.9999391986380496
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,59,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,24666,3,6,24672,24669,0.00012161011796181443,0.00024319066147859923,0.9998783898820381,0.9997568093385214,0.9998175959141484
37e41038-310c-44e1-a1ed-8979b0f73709,59,0.00010221989490569176,0.00010284655898156638,0.0001,deml,multiplex,24672,0,0,24672,24672,0.0,0.0,1.0,1.0,1.0
37e41038-310c-44e1-a1ed-8979b0f73709,59,0.00010221989490569176,0.00010284655898156638,0.0001,mdd,multiplex,24670,1,2,24672,24671,4.053341980462892e-05,8.106355382619974e-05,0.9999594665801954,0.9999189364461738,0.9999392011024867
37e41038-310c-44e1-a1ed-8979b0f73709,59,0.00010221989490569176,0.00010284655898156638,0.0001,pamld,multiplex,24672,0,0,24672,24672,0.0,0.0,1.0,1.0,1.0
37e41038-310c-44e1-a1ed-8979b0f73709,59,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,24672,0,0,24672,24672,0.0,0.0,1.0,1.0,1.0
37e41038-310c-44e1-a1ed-8979b0f73709,59,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,24672,0,0,24672,24672,0.0,0.0,1.0,1.0,1.0
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,59,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,24671,2,1,24672,24673,8.10602683094881e-05,4.053177691309987e-05,0.9999189397316905,0.9999594682230869,0.9999392035667242
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,59,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,24657,1,15,24672,24658,4.055478952064239e-05,0.0006079766536964981,0.9999594452104793,0.9993920233463035,0.9996756537603891
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,59,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,24671,0,1,24672,24671,0.0,4.053177691309987e-05,1.0,0.9999594682230869,0.9999797337008288
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,59,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,24671,0,1,24672,24671,0.0,4.053177691309987e-05,1.0,0.9999594682230869,0.9999797337008288
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,59,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,24672,0,0,24672,24672,0.0,0.0,1.0,1.0,1.0
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,59,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,24663,4,9,24672,24667,0.00016215997081120526,0.00036478599221789884,0.9998378400291887,0.9996352140077821,0.9997365167514541
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,59,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,24622,1,50,24672,24623,4.06124355277586e-05,0.0020265888456549937,0.9999593875644722,0.997973411154345,0.998965412313622
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,59,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,24667,0,5,24672,24667,0.0,0.00020265888456549936,1.0,0.9997973411154345,0.9998986602890207
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,59,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,24667,0,5,24672,24667,0.0,0.00020265888456549936,1.0,0.9997973411154345,0.9998986602890207
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,59,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,24665,1,7,24672,24666,4.0541636260439473e-05,0.0002837224383916991,0.9999594583637396,0.9997162775616083,0.9998378531760509
40a08990-33b3-41f5-b061-2561bc84ca96,59,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,24651,6,21,24672,24657,0.0002433386056697895,0.0008511673151750973,0.9997566613943302,0.9991488326848249,0.9994526546250684
40a08990-33b3-41f5-b061-2561bc84ca96,59,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,24593,1,79,24672,24594,4.06603236561763e-05,0.0032020103761348897,0.9999593396763439,0.9967979896238651,0.9983761620590266
40a08990-33b3-41f5-b061-2561bc84ca96,59,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,24659,0,13,24672,24659,0.0,0.0005269130998702983,1.0,0.9994730869001297,0.9997364740224199
40a08990-33b3-41f5-b061-2561bc84ca96,59,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,24659,0,13,24672,24659,0.0,0.0005269130998702983,1.0,0.9994730869001297,0.9997364740224199
40a08990-33b3-41f5-b061-2561bc84ca96,59,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,24662,2,10,24672,24664,8.10898475510866e-05,0.0004053177691309987,0.9999189101524489,0.999594682230869,0.9997567699043296
8c689128-8483-4ce5-9b67-8cb160550497,59,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,24627,5,45,24672,24632,0.0002029879831113998,0.0018239299610894942,0.9997970120168886,0.9981760700389105,0.9989858834982964
8c689128-8483-4ce5-9b67-8cb160550497,59,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,24539,1,133,24672,24540,4.0749796251018746e-05,0.005390726329442283,0.999959250203749,0.9946092736705577,0.9972770868893767
8c689128-8483-4ce5-9b67-8cb160550497,59,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,24642,1,30,24672,24643,4.057947490159477e-05,0.0012159533073929961,0.9999594205250985,0.998784046692607,0.9993713880158166
8c689128-8483-4ce5-9b67-8cb160550497,59,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,24642,1,30,24672,24643,4.057947490159477e-05,0.0012159533073929961,0.9999594205250985,0.998784046692607,0.9993713880158166
8c689128-8483-4ce5-9b67-8cb160550497,59,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,24641,6,31,24672,24647,0.00024343733517263763,0.001256485084306096,0.9997565626648274,0.9987435149156939,0.9992497820312658
b7e78bf9-30a3-4955-9469-0bbd77310476,59,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,24584,14,88,24672,24598,0.0005691519635742744,0.0035667963683527885,0.9994308480364257,0.9964332036316472,0.9979297747107773
b7e78bf9-30a3-4955-9469-0bbd77310476,59,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,24460,1,212,24672,24461,4.088140304975267e-05,0.008592736705577173,0.9999591185969503,0.9914072632944229,0.9956648281195938
b7e78bf9-30a3-4955-9469-0bbd77310476,59,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,24603,1,69,24672,24604,4.064379775646236e-05,0.002796692607003891,0.9999593562022435,0.9972033073929961,0.9985794301485511
b7e78bf9-30a3-4955-9469-0bbd77310476,59,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,24603,1,69,24672,24604,4.064379775646236e-05,0.002796692607003891,0.9999593562022435,0.9972033073929961,0.9985794301485511
b7e78bf9-30a3-4955-9469-0bbd77310476,59,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,24602,9,70,24672,24611,0.0003656901385559303,0.002837224383916991,0.9996343098614441,0.997162775616083,0.9983970131688411
9442e6ea-8033-44b2-b0f3-91470348a7f0,59,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,24565,28,107,24672,24593,0.0011385353555889888,0.004336900129701686,0.9988614646444111,0.9956630998702983,0.9972597178524308
9442e6ea-8033-44b2-b0f3-91470348a7f0,59,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,24386,1,286,24672,24387,4.1005453725345474e-05,0.011592088197146563,0.9999589945462747,0.9884079118028535,0.9941499011394443
9442e6ea-8033-44b2-b0f3-91470348a7f0,59,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,24590,5,82,24672,24595,0.00020329335230737954,0.0033236057068741893,0.9997967066476926,0.9966763942931258,0.998234112083139
9442e6ea-8033-44b2-b0f3-91470348a7f0,59,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,24590,4,82,24672,24594,0.0001626412946247052,0.0033236057068741893,0.9998373587053753,0.9966763942931258,0.9982543742134535
9442e6ea-8033-44b2-b0f3-91470348a7f0,59,0.006930104080448791,0.006924673097025652,0.0075,pamld_u,multiplex,24587,15,85,24672,24602,0.000609706527924559,0.003445201037613489,0.9993902934720754,0.9965547989623865,0.9979705321264765
156d68c8-abcd-439a-a387-71b3708652ff,59,0.009601136452099902,0.009597217109966756,0.01,deml,multiplex,24544,43,128,24672,24587,0.001748891690730874,0.005188067444876783,0.9982511083092691,0.9948119325551232,0.9965285531577986
156d68c8-abcd-439a-a387-71b3708652ff,59,0.009601136452099902,0.009597217109966756,0.01,mdd,multiplex,24338,2,334,24672,24340,8.216926869350862e-05,0.013537613488975357,0.9999178307313065,0.9864623865110247,0.9931445360319922
156d68c8-abcd-439a-a387-71b3708652ff,59,0.009601136452099902,0.009597217109966756,0.01,pamld,multiplex,24581,6,91,24672,24587,0.0002440313987066336,0.003688391699092088,0.9997559686012933,0.9963116083009079,0.9980308167035465
156d68c8-abcd-439a-a387-71b3708652ff,59,0.009601136452099902,0.009597217109966756,0.01,pamld_ap,multiplex,24581,6,91,24672,24587,0.0002440313987066336,0.003688391699092088,0.9997559686012933,0.9963116083009079,0.9980308167035465
156d68c8-abcd-439a-a387-71b3708652ff,59,0.009601136452099902,0.009597217109966756,0.01,pamld_u,multiplex,24571,23,101,24672,24594,0.000935187444092055,0.004093709468223087,0.999064812555908,0.9959062905317769,0.9974830511914912
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,59,0.013483866722723161,0.013480778520425887,0.0125,deml,multiplex,24528,86,144,24672,24614,0.003493946534492565,0.005836575875486381,0.9965060534655075,0.9941634241245136,0.9953333603863166
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,59,0.013483866722723161,0.013480778520425887,0.0125,mdd,multiplex,24223,1,449,24672,24224,4.128137384412153e-05,0.018198767833981843,0.9999587186261559,0.9818012321660181,0.9907967931937172
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,59,0.013483866722723161,0.013480778520425887,0.0125,pamld,multiplex,24554,8,118,24672,24562,0.0003257063757023044,0.004782749675745785,0.9996742936242977,0.9952172503242542,0.9974407929479628
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,59,0.013483866722723161,0.013480778520425887,0.0125,pamld_ap,multiplex,24554,8,118,24672,24562,0.0003257063757023044,0.004782749675745785,0.9996742936242977,0.9952172503242542,0.9974407929479628
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,59,0.013483866722723161,0.013480778520425887,0.0125,pamld_u,multiplex,24552,47,120,24672,24599,0.0019106467742591162,0.0048638132295719845,0.9980893532257409,0.995136186770428,0.9966105822897852
a362969d-fe30-497a-a2ec-42bc0119f398,59,0.016095562080487544,0.016079213918012623,0.016,deml,multiplex,24508,123,164,24672,24631,0.004993707117047623,0.0066472114137483785,0.9950062928829524,0.9933527885862516,0.9941788532138004
a362969d-fe30-497a-a2ec-42bc0119f398,59,0.016095562080487544,0.016079213918012623,0.016,mdd,multiplex,24153,1,519,24672,24154,4.1401010184648506e-05,0.021035992217898834,0.9999585989898153,0.9789640077821011,0.9893499365092367
a362969d-fe30-497a-a2ec-42bc0119f398,59,0.016095562080487544,0.016079213918012623,0.016,pamld,multiplex,24542,10,130,24672,24552,0.0004072987943955686,0.0052691309987029835,0.9995927012056044,0.994730869001297,0.997155858930603
a362969d-fe30-497a-a2ec-42bc0119f398,59,0.016095562080487544,0.016079213918012623,0.016,pamld_ap,multiplex,24542,10,130,24672,24552,0.0004072987943955686,0.0052691309987029835,0.9995927012056044,0.994730869001297,0.997155858930603
a362969d-fe30-497a-a2ec-42bc0119f398,59,0.016095562080487544,0.016079213918012623,0.016,pamld_u,multiplex,24537,53,135,24672,24590,0.0021553477023180155,0.005471789883268482,0.9978446522976819,0.9945282101167315,0.9961836709837196
62bdb0f5-affe-4b31-8b27-f5e96899f37f,59,0.019265409548427006,0.019266911744529214,0.02,deml,multiplex,24494,180,178,24672,24674,0.007295128475318148,0.007214656290531777,0.9927048715246819,0.9927853437094682,0.992745105986301
62bdb0f5-affe-4b31-8b27-f5e96899f37f,59,0.019265409548427006,0.019266911744529214,0.02,mdd,multiplex,24045,2,627,24672,24047,8.317045785337048e-05,0.02541342412451362,0.9999168295421467,0.9745865758754864,0.9870892259693342
62bdb0f5-affe-4b31-8b27-f5e96899f37f,59,0.019265409548427006,0.019266911744529214,0.02,pamld,multiplex,24521,14,151,24672,24535,0.0005706134094151213,0.00612029831387808,0.9994293865905849,0.9938797016861219,0.9966468185420774
62bdb0f5-affe-4b31-8b27-f5e96899f37f,59,0.019265409548427006,0.019266911744529214,0.02,pamld_ap,multiplex,24521,13,151,24672,24534,0.0005298769055188718,0.00612029831387808,0.9994701230944811,0.9938797016861219,0.9966670731211641
62bdb0f5-affe-4b31-8b27-f5e96899f37f,59,0.019265409548427006,0.019266911744529214,0.02,pamld_u,multiplex,24523,70,149,24672,24593,0.0028463383889724718,0.006039234760051881,0.9971536616110275,0.9939607652399481,0.9955546534050544
b37d56c6-488a-4121-abf6-8b8a2bf82668,59,0.023206596030835868,0.02319386749805251,0.025,deml,multiplex,24482,253,190,24672,24735,0.010228421265413382,0.007701037613488976,0.9897715787345867,0.992298962386511,0.9910336591980894
b37d56c6-488a-4121-abf6-8b8a2bf82668,59,0.023206596030835868,0.02319386749805251,0.025,mdd,multiplex,23829,1,843,24672,23830,4.19639110365086e-05,0.03416828793774319,0.9999580360889635,0.9658317120622568,0.9825986557255371
b37d56c6-488a-4121-abf6-8b8a2bf82668,59,0.023206596030835868,0.02319386749805251,0.025,pamld,multiplex,24523,21,149,24672,24544,0.000855606258148631,0.006039234760051881,0.9991443937418514,0.9939607652399481,0.9965458387516254
b37d56c6-488a-4121-abf6-8b8a2bf82668,59,0.023206596030835868,0.02319386749805251,0.025,pamld_ap,multiplex,24523,21,149,24672,24544,0.000855606258148631,0.006039234760051881,0.9991443937418514,0.9939607652399481,0.9965458387516254
b37d56c6-488a-4121-abf6-8b8a2bf82668,59,0.023206596030835868,0.02319386749805251,0.025,pamld_u,multiplex,24519,124,153,24672,24643,0.005031854887797752,0.00620136186770428,0.9949681451122022,0.9937986381322957,0.994383047754233
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,59,0.034070268592542335,0.03406973105966287,0.031,deml,multiplex,24440,488,232,24672,24928,0.01957637997432606,0.00940337224383917,0.980423620025674,0.9905966277561609,0.985483870967742
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,59,0.034070268592542335,0.03406973105966287,0.031,mdd,multiplex,23314,2,1358,24672,23316,8.577800651912849e-05,0.05504215304798962,0.9999142219934809,0.9449578469520103,0.9716595815620571
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,59,0.034070268592542335,0.03406973105966287,0.031,pamld,multiplex,24480,41,192,24672,24521,0.0016720362138575098,0.007782101167315175,0.9983279637861425,0.9922178988326849,0.9952635537576484
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,59,0.034070268592542335,0.03406973105966287,0.031,pamld_ap,multiplex,24479,38,193,24672,24517,0.0015499449361667415,0.007822632944228275,0.9984500550638332,0.9921773670557718,0.9953038280916465
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,59,0.034070268592542335,0.03406973105966287,0.031,pamld_u,multiplex,24480,264,192,24672,24744,0.01066925315227934,0.007782101167315175,0.9893307468477207,0.9922178988326849,0.9907722195240408
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,59,0.04153615803193878,0.04154681500776635,0.0375,deml,multiplex,24410,620,262,24672,25030,0.024770275669196963,0.010619325551232166,0.975229724330803,0.9893806744487679,0.9822542352420426
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,59,0.04153615803193878,0.04154681500776635,0.0375,mdd,multiplex,22809,1,1863,24672,22810,4.3840420868040336e-05,0.07551070038910505,0.999956159579132,0.924489299610895,0.9607430184069754
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,59,0.04153615803193878,0.04154681500776635,0.0375,pamld,multiplex,24453,53,219,24672,24506,0.0021627356565739,0.008876459143968871,0.9978372643434261,0.9911235408560312,0.9944690715360527
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,59,0.04153615803193878,0.04154681500776635,0.0375,pamld_ap,multiplex,24450,49,222,24672,24499,0.002000081635985142,0.00899805447470817,0.9979999183640148,0.9910019455252919,0.9944886213418478
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,59,0.04153615803193878,0.04154681500776635,0.0375,pamld_u,multiplex,24457,365,215,24672,24822,0.014704697445814197,0.008714332036316472,0.9852953025541858,0.9912856679636836,0.9882814078474158
58020739-79fd-4cab-8f4e-e611a6cfba15,59,0.05082324636893082,0.050833909960933954,0.05,deml,multiplex,24338,797,334,24672,25135,0.03170877262780983,0.013537613488975357,0.9682912273721902,0.9864623865110247,0.9772923484650752
58020739-79fd-4cab-8f4e-e611a6cfba15,59,0.05082324636893082,0.050833909960933954,0.05,mdd,multiplex,22146,0,2526,24672,22146,0.0,0.10238326848249027,1.0,0.8976167315175098,0.9460463924131743
58020739-79fd-4cab-8f4e-e611a6cfba15,59,0.05082324636893082,0.050833909960933954,0.05,pamld,multiplex,24374,92,298,24672,24466,0.003760320444698766,0.012078469520103762,0.9962396795553012,0.9879215304798963,0.9920631690341488
58020739-79fd-4cab-8f4e-e611a6cfba15,59,0.05082324636893082,0.050833909960933954,0.05,pamld_ap,multiplex,24365,74,307,24672,24439,0.0030279471336797743,0.01244325551232166,0.9969720528663202,0.9875567444876784,0.9922420638960722
58020739-79fd-4cab-8f4e-e611a6cfba15,59,0.05082324636893082,0.050833909960933954,0.05,pamld_u,multiplex,24403,489,269,24672,24892,0.019644865820343884,0.010903047989623865,0.9803551341796561,0.9890969520103762,0.9847066419175208
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,59,0.062074054879668,0.062081469873390846,0.0625,deml,multiplex,24247,969,425,24672,25216,0.038427982233502536,0.017226005188067446,0.9615720177664975,0.9827739948119325,0.9720574085952534
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,59,0.062074054879668,0.062081469873390846,0.0625,mdd,multiplex,21284,2,3388,24672,21286,9.39584703561026e-05,0.13732166018158237,0.9999060415296439,0.8626783398184177,0.9262369989990862
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,59,0.062074054879668,0.062081469873390846,0.0625,pamld,multiplex,24313,137,359,24672,24450,0.005603271983640082,0.014550907911802854,0.9943967280163599,0.9854490920881972,0.9899026912584992
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,59,0.062074054879668,0.062081469873390846,0.0625,pamld_ap,multiplex,24306,108,366,24672,24414,0.004423691324649791,0.014834630350194552,0.9955763086753502,0.9851653696498055,0.9903434787923237
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,59,0.062074054879668,0.062081469873390846,0.0625,pamld_u,multiplex,24352,611,320,24672,24963,0.02447622481272283,0.01297016861219196,0.9755237751872772,0.9870298313878081,0.9812430744434371
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,59,0.07520796206119236,0.07520542584097598,0.075,deml,multiplex,24075,1041,597,24672,25116,0.041447682752030576,0.024197470817120623,0.9585523172479694,0.9758025291828794,0.9671005061460591
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,59,0.07520796206119236,0.07520542584097598,0.075,mdd,multiplex,20103,2,4569,24672,20105,9.947774185525989e-05,0.18518968871595332,0.9999005222581447,0.8148103112840467,0.8979163409786273
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,59,0.07520796206119236,0.07520542584097598,0.075,pamld,multiplex,24160,198,512,24672,24358,0.008128746202479678,0.020752269779507133,0.9918712537975203,0.9792477302204928,0.9855190699571691
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,59,0.07520796206119236,0.07520542584097598,0.075,pamld_ap,multiplex,24141,146,531,24672,24287,0.00601144645283485,0.02152237354085603,0.9939885535471652,0.9784776264591439,0.9861721031883821
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,59,0.07520796206119236,0.07520542584097598,0.075,pamld_u,multiplex,24240,733,432,24672,24973,0.029351699835822687,0.017509727626459144,0.9706483001641774,0.9824902723735408,0.976533387048041
a11ae384-a142-4f33-a129-eda212675e2a,59,0.10880495881837887,0.10878126566542042,0.1,deml,multiplex,23142,1038,1530,24672,24180,0.04292803970223325,0.0620136186770428,0.9570719602977668,0.9379863813229572,0.9474330631294522
a11ae384-a142-4f33-a129-eda212675e2a,59,0.10880495881837887,0.10878126566542042,0.1,mdd,multiplex,16932,0,7740,24672,16932,0.0,0.313715953307393,1.0,0.686284046692607,0.813960196134987
a11ae384-a142-4f33-a129-eda212675e2a,59,0.10880495881837887,0.10878126566542042,0.1,pamld,multiplex,23207,324,1465,24672,23531,0.013769070587735329,0.05937905317769131,0.9862309294122646,0.9406209468223087,0.9628861274194552
