ssid,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,13866819,5187,10004,13876823,13872006,0.00037391852339164214,0.0007209142899639204,0.9996260814766084,0.9992790857100361,0.9994525534753196
9442e6ea-8033-44b2-b0f3-91470348a7f0,0.006930104080448791,0.006924673097025652,0.0075,pamld_u,multiplex,13865876,7867,10947,13876823,13873743,0.0005670423619638911,0.0007888693254933063,0.9994329576380361,0.9992111306745067,0.9993220318461253
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,deml,multiplex,13865402,7593,11421,13876823,13872995,0.0005473223337858912,0.0008230269997678863,0.9994526776662142,0.9991769730002321,0.9993148063169279
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,mdd,multiplex,13698682,3,178141,13876823,13698685,2.1899912290851275e-07,0.01283730433111383,0.999999781000877,0.9871626956688861,0.9935397744984424
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,pamld,multiplex,13865670,6282,11153,13876823,13871952,0.0004528562382568798,0.0008037142219079973,0.9995471437617431,0.999196285778092,0.9993716839752386
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,pamld_ap,multiplex,13865668,6275,11155,13876823,13871943,0.00045235191638258606,0.0008038583471159068,0.9995476480836174,0.9991961416528841,0.9993718639596442
156d68c8-abcd-439a-a387-71b3708652ff,0.009601136452099902,0.009597217109966756,0.01,pamld_u,multiplex,13864913,9266,11910,13876823,13874179,0.0006678593378390173,0.0008582656131017885,0.999332140662161,0.9991417343868982,0.9992369284539708
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,deml,multiplex,13864136,8257,12687,13876823,13872393,0.0005952109344076397,0.000914258256374676,0.9994047890655924,0.9990857417436253,0.9992452399375895
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,mdd,multiplex,13635793,6,241030,13876823,13635799,4.400182196877499e-07,0.017369249431227883,0.9999995599817804,0.9826307505687721,0.9912390756504414
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,pamld,multiplex,13864557,6912,12266,13876823,13871469,0.0004982889699713852,0.0008839199001097009,0.9995017110300286,0.9991160800998903,0.9993088583614445
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,pamld_ap,multiplex,13864551,6907,12272,13876823,13871458,0.0004979289127357773,0.0008843522757334297,0.9995020710872642,0.9991156477242665,0.9993088220491929
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,0.013483866722723161,0.013480778520425887,0.0125,pamld_u,multiplex,13863938,10116,12885,13876823,13874054,0.0007291307933499466,0.0009285266519577284,0.9992708692066501,0.9990714733480422,0.999171161329424
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,deml,multiplex,13863125,8610,13698,13876823,13871735,0.0006206865976029675,0.000987113548972989,0.999379313402397,0.999012886451027,0.9991960663325281
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,mdd,multiplex,13587362,6,289461,13876823,13587368,4.4158662663732963e-07,0.02085931340336329,0.9999995584133734,0.9791406865966367,0.9894602029238727
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,pamld,multiplex,13863943,7197,12880,13876823,13871140,0.0005188470450157665,0.0009281663389379543,0.9994811529549842,0.999071833661062,0.9992764513921255
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,pamld_ap,multiplex,13863930,7185,12893,13876823,13871115,0.0005179828730422897,0.0009291031527893668,0.9994820171269577,0.9990708968472106,0.9992764147015176
a362969d-fe30-497a-a2ec-42bc0119f398,0.016095562080487544,0.016079213918012623,0.016,pamld_u,multiplex,13863311,10367,13512,13876823,13873678,0.0007472423678854302,0.0009737099046373943,0.9992527576321145,0.9990262900953626,0.9991395110308098
62bdb0f5-affe-4b31-8b27-f5e96899f37f,0.019265409548427006,0.019266911744529214,0.02,deml,multiplex,13861786,9023,15037,13876823,13870809,0.0006505027933121997,0.0010836053756684797,0.9993494972066878,0.9989163946243316,0.9991328989803526
62bdb0f5-affe-4b31-8b27-f5e96899f37f,0.019265409548427006,0.019266911744529214,0.02,mdd,multiplex,13520851,9,355972,13876823,13520860,6.656381324856555e-07,0.025652269255001667,0.9999993343618675,0.9743477307449984,0.9870068939771294
62bdb0f5-affe-4b31-8b27-f5e96899f37f,0.019265409548427006,0.019266911744529214,0.02,pamld,multiplex,13863126,7461,13697,13876823,13870587,0.000537900811263431,0.0009870414863690342,0.9994620991887365,0.9990129585136309,0.9992374783808652
62bdb0f5-affe-4b31-8b27-f5e96899f37f,0.019265409548427006,0.019266911744529214,0.02,pamld_ap,multiplex,13863105,7446,13718,13876823,13870551,0.0005368207795061639,0.0009885548010520851,0.9994631792204939,0.9990114451989479,0.9992372611548754
62bdb0f5-affe-4b31-8b27-f5e96899f37f,0.019265409548427006,0.019266911744529214,0.02,pamld_u,multiplex,13862415,10724,14408,13876823,13873139,0.0007730045810108296,0.0010382779977809041,0.9992269954189892,0.9989617220022191,0.9990943411021608
b37d56c6-488a-4121-abf6-8b8a2bf82668,0.023206596030835868,0.02319386749805251,0.025,deml,multiplex,13859819,9518,17004,13876823,13869337,0.00068626207582958,0.0012253525176475913,0.9993137379241704,0.9987746474823525,0.9990441199791251
b37d56c6-488a-4121-abf6-8b8a2bf82668,0.023206596030835868,0.02319386749805251,0.025,mdd,multiplex,13425453,8,451370,13876823,13425461,5.958827037671183e-07,0.03252689754708264,0.9999994041172963,0.9674731024529174,0.983467390493777
b37d56c6-488a-4121-abf6-8b8a2bf82668,0.023206596030835868,0.02319386749805251,0.025,pamld,multiplex,13862082,7729,14741,13876823,13869811,0.0005572534477939174,0.0010622748448978559,0.9994427465522061,0.9989377251551022,0.9991901720403275
b37d56c6-488a-4121-abf6-8b8a2bf82668,0.023206596030835868,0.02319386749805251,0.025,pamld_ap,multiplex,13862038,7722,14785,13876823,13869760,0.0005567508017442263,0.0010654455994718677,0.9994432491982558,0.9989345544005281,0.999188837054278
b37d56c6-488a-4121-abf6-8b8a2bf82668,0.023206596030835868,0.02319386749805251,0.025,pamld_u,multiplex,13861024,11112,15799,13876823,13872136,0.0008010302090463935,0.0011385170798820451,0.9991989697909536,0.998861482920118,0.9990301978535483
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,deml,multiplex,13851551,10992,25272,13876823,13862543,0.0007929281085007274,0.0018211661271459612,0.9992070718914993,0.998178833872854,0.9986926882178921
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,mdd,multiplex,13104433,12,772390,13876823,13104445,9.157198187332619e-07,0.055660434668655785,0.9999990842801812,0.9443395653313442,0.9713726575044582
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,0.034070268592542335,0.03406973105966287,0.031,pamld,multiplex,13858352,8647,18471,13876823,13866999,0.0006235667861517838,0.0013310683576492977,0.9993764332138482,0.9986689316423507,0.9990225571660603
