ssid,rate,expected,requested,tool,classifier,variable,value
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,MR,0.0016766085436126122
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP,13853557
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP_FN,13876823
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,TP_FP,13853557
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,fscore,0.9991609923845256
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,precision,1.0
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,recall,0.9983233914563874
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FDR,7.566807887323456e-06
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FN,535
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,FP,105
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,MR,3.855349311582341e-05
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP,13876288
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP_FN,13876823
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,TP_FP,13876393
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,fscore,0.9999769396094492
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,precision,0.9999924331921127
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,recall,0.9999614465068841
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FDR,7.566808432624273e-06
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FN,536
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,FP,105
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,MR,3.862555571977822e-05
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,TP,13876287
