ssid,bin,count,rate,expected,requested,tool,classifier,TP,FP,FN,TP_FN,TP_FP,FDR,MR,precision,recall,fscore
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,1,45,0.19164928300647516,0.19161565871769887,0.2,deml,multiplex,925333,208269,291328,1216661,1133602,0.1837232114975097,0.23944878647380002,0.8162767885024903,0.7605512135262,0.7874293217397371
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,1,45,0.19164928300647516,0.19161565871769887,0.2,mdd,multiplex,480884,276,735777,1216661,481160,0.0005736137667304016,0.6047510358267422,0.9994263862332696,0.3952489641732578,0.5664719661259932
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,1,45,0.19164928300647516,0.19161565871769887,0.2,pamld,multiplex,835796,7183,380865,1216661,842979,0.008520971459550001,0.3130411840274325,0.99147902854045,0.6869588159725676,0.8115942591909266
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,1,45,0.19164928300647516,0.19161565871769887,0.2,pamld_ap,multiplex,836022,7003,380639,1216661,843025,0.008306989709676462,0.31285542973761793,0.9916930102903235,0.6871445702623821,0.8117955843754825
3c4383a7-3ce4-4ecd-8518-c9c7cb681e01,1,45,0.19164928300647516,0.19161565871769887,0.2,pamld_u,multiplex,935596,21976,281065,1216661,957572,0.02294971030898982,0.2310134047199672,0.9770502896910102,0.7689865952800328,0.8606216537050076
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,1,45,0.23144829314982965,0.23144203284069914,0.25,deml,multiplex,769772,253767,446889,1216661,1023539,0.24793095329049503,0.3673077381456297,0.7520690467095049,0.6326922618543703,0.6872350682974735
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,1,45,0.23144829314982965,0.23144203284069914,0.25,mdd,multiplex,343879,341,872782,1216661,344220,0.0009906455174016617,0.7173584096145106,0.9990093544825983,0.28264159038548947,0.44062167455430623
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,1,45,0.23144829314982965,0.23144203284069914,0.25,pamld,multiplex,617673,3229,598988,1216661,620902,0.005200498629413337,0.4923211971124249,0.9947995013705867,0.507678802887575,0.6722740934596528
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,1,45,0.23144829314982965,0.23144203284069914,0.25,pamld_ap,multiplex,620385,3390,596276,1216661,623775,0.005434651917758807,0.4900921456346509,0.9945653480822412,0.5099078543653491,0.6741717723409019
6d9944ec-a347-4b09-8ebc-0e0b2e54875a,1,45,0.23144829314982965,0.23144203284069914,0.25,pamld_u,multiplex,753351,11997,463310,1216661,765348,0.01567522225183838,0.3808045133360895,0.9843247777481616,0.6191954866639104,0.76018928269246
37e41038-310c-44e1-a1ed-8979b0f73709,2,32,0.00010221989490569176,0.00010284655898156638,0.0001,deml,multiplex,7619552,11,0,7619552,7619563,1.4436523459416242e-06,0.0,0.9999985563476541,1.0,0.999999278173306
37e41038-310c-44e1-a1ed-8979b0f73709,2,32,0.00010221989490569176,0.00010284655898156638,0.0001,mdd,multiplex,7619275,81,277,7619552,7619356,1.0630819717571932e-05,3.6353843375568536e-05,0.9999893691802825,0.9999636461566245,0.9999765075030311
37e41038-310c-44e1-a1ed-8979b0f73709,2,32,0.00010221989490569176,0.00010284655898156638,0.0001,pamld,multiplex,7619550,4,2,7619552,7619554,5.249651095064095e-07,2.6248262365031435e-07,0.9999994750348905,0.9999997375173764,0.9999996062761163
37e41038-310c-44e1-a1ed-8979b0f73709,2,32,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_ap,multiplex,7619550,4,2,7619552,7619554,5.249651095064095e-07,2.6248262365031435e-07,0.9999994750348905,0.9999997375173764,0.9999996062761163
37e41038-310c-44e1-a1ed-8979b0f73709,2,32,0.00010221989490569176,0.00010284655898156638,0.0001,pamld_u,multiplex,7619552,8,0,7619552,7619560,1.0499293922483712e-06,0.0,0.9999989500706078,1.0,0.9999994750350284
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,2,32,0.0005106309627725431,0.0005096646264838503,0.0005,deml,multiplex,7619499,97,53,7619552,7619596,1.273033373422948e-05,6.9557895267333305e-06,0.9999872696662657,0.9999930442104733,0.999990156930033
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,2,32,0.0005106309627725431,0.0005096646264838503,0.0005,mdd,multiplex,7615006,80,4546,7619552,7615086,1.0505462446517347e-05,0.0005966230035571646,0.9999894945375535,0.9994033769964429,0.9996963498574761
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,2,32,0.0005106309627725431,0.0005096646264838503,0.0005,pamld,multiplex,7619515,26,37,7619552,7619541,3.41227903360583e-06,4.855928537530815e-06,0.9999965877209664,0.9999951440714625,0.9999958658956934
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,2,32,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_ap,multiplex,7619515,26,37,7619552,7619541,3.41227903360583e-06,4.855928537530815e-06,0.9999965877209664,0.9999951440714625,0.9999958658956934
082e6a59-27fe-47ed-ae2c-89da8ceb31ee,2,32,0.0005106309627725431,0.0005096646264838503,0.0005,pamld_u,multiplex,7619499,33,53,7619552,7619532,4.3309746582861e-06,6.9557895267333305e-06,0.9999956690253418,0.9999930442104733,0.9999943566161852
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,2,32,0.001001851483497498,0.0010005376054258012,0.001,deml,multiplex,7619192,230,360,7619552,7619422,3.0186016734602702e-05,4.724687225705658e-05,0.9999698139832653,0.9999527531277429,0.9999612834827332
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,2,32,0.001001851483497498,0.0010005376054258012,0.001,mdd,multiplex,7606804,80,12748,7619552,7606884,1.0516789791983157e-05,0.0016730642431471037,0.999989483210208,0.9983269357568529,0.9991575178853409
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,2,32,0.001001851483497498,0.0010005376054258012,0.001,pamld,multiplex,7619233,46,319,7619552,7619279,6.037316654239856e-06,4.186597847222514e-05,0.9999939626833457,0.9999581340215278,0.9999760480315059
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,2,32,0.001001851483497498,0.0010005376054258012,0.001,pamld_ap,multiplex,7619233,46,319,7619552,7619279,6.037316654239856e-06,4.186597847222514e-05,0.9999939626833457,0.9999581340215278,0.9999760480315059
ce333fb9-5e8d-4b14-a5ee-7101afe2cfa6,2,32,0.001001851483497498,0.0010005376054258012,0.001,pamld_u,multiplex,7619150,72,402,7619552,7619222,9.449783718075153e-06,5.2759007353713186e-05,0.9999905502162819,0.9999472409926463,0.9999688951355273
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,2,32,0.0010195846534589079,0.0010154784442797933,0,deml,multiplex,7619220,218,332,7619552,7619438,2.8611034042143264e-05,4.357211552595218e-05,0.9999713889659578,0.999956427884474,0.9999639083692554
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,2,32,0.0010195846534589079,0.0010154784442797933,0,mdd,multiplex,7606407,80,13145,7619552,7606487,1.0517338687359882e-05,0.001725167043941691,0.9999894826613126,0.9982748329560583,0.9991314221643594
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,2,32,0.0010195846534589079,0.0010154784442797933,0,pamld,multiplex,7619237,40,315,7619552,7619277,5.249841946945885e-06,4.134101322492451e-05,0.9999947501580531,0.999958658986775,0.9999767042467633
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,2,32,0.0010195846534589079,0.0010154784442797933,0,pamld_ap,multiplex,7619237,40,315,7619552,7619277,5.249841946945885e-06,4.134101322492451e-05,0.9999947501580531,0.999958658986775,0.9999767042467633
b3b1b9af-9a6c-43dd-b5ab-be35bbee9c7f,2,32,0.0010195846534589079,0.0010154784442797933,0,pamld_u,multiplex,7619155,66,397,7619552,7619221,8.662302878470122e-06,5.2102800794587397e-05,0.9999913376971216,0.9999478971992054,0.9999696169763799
40a08990-33b3-41f5-b061-2561bc84ca96,2,32,0.0015086547052242097,0.0015048144038075785,0.0015,deml,multiplex,7618782,353,770,7619552,7619135,4.633071864457055e-05,0.00010105581010537102,0.9999536692813554,0.9998989441898947,0.999926305986861
40a08990-33b3-41f5-b061-2561bc84ca96,2,32,0.0015086547052242097,0.0015048144038075785,0.0015,mdd,multiplex,7598024,80,21528,7619552,7598104,1.0528942483545895e-05,0.0028253629609719835,0.9999894710575165,0.997174637039028,0.9985800704129467
40a08990-33b3-41f5-b061-2561bc84ca96,2,32,0.0015086547052242097,0.0015048144038075785,0.0015,pamld,multiplex,7618742,87,810,7619552,7618829,1.1419077656159496e-05,0.00010630546257837732,0.9999885809223439,0.9998936945374216,0.9999411354788936
40a08990-33b3-41f5-b061-2561bc84ca96,2,32,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_ap,multiplex,7618742,87,810,7619552,7618829,1.1419077656159496e-05,0.00010630546257837732,0.9999885809223439,0.9998936945374216,0.9999411354788936
40a08990-33b3-41f5-b061-2561bc84ca96,2,32,0.0015086547052242097,0.0015048144038075785,0.0015,pamld_u,multiplex,7618546,138,1006,7619552,7618684,1.811336446031887e-05,0.00013202875969610812,0.9999818866355397,0.9998679712403039,0.9999249256934989
8c689128-8483-4ce5-9b67-8cb160550497,2,32,0.0026140191760737268,0.0026079814479497932,0.0025,deml,multiplex,7617598,635,1954,7619552,7618233,8.33526619624262e-05,0.0002564455233063571,0.9999166473380375,0.9997435544766936,0.9998300934158081
8c689128-8483-4ce5-9b67-8cb160550497,2,32,0.0026140191760737268,0.0026079814479497932,0.0025,mdd,multiplex,7582076,79,37476,7619552,7582155,1.0419201401184756e-05,0.00491839940195959,0.9999895807985988,0.9950816005980404,0.997529553753404
8c689128-8483-4ce5-9b67-8cb160550497,2,32,0.0026140191760737268,0.0026079814479497932,0.0025,pamld,multiplex,7617339,144,2213,7619552,7617483,1.890388203032419e-05,0.00029043702306907285,0.9999810961179697,0.9997095629769309,0.9998453111120372
8c689128-8483-4ce5-9b67-8cb160550497,2,32,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_ap,multiplex,7617339,143,2213,7619552,7617482,1.8772607536191093e-05,0.00029043702306907285,0.9999812273924638,0.9997095629769309,0.9998453767314557
8c689128-8483-4ce5-9b67-8cb160550497,2,32,0.0026140191760737268,0.0026079814479497932,0.0025,pamld_u,multiplex,7617036,254,2516,7619552,7617290,3.33451923190531e-05,0.00033020314055209546,0.999966654807681,0.9996697968594479,0.9998182037983987
b7e78bf9-30a3-4955-9469-0bbd77310476,2,32,0.005022469449004313,0.00502988213979957,0.005,deml,multiplex,7615644,1596,3908,7619552,7617240,0.0002095247097373852,0.0005128910466127143,0.9997904752902627,0.9994871089533873,0.9996387691057278
b7e78bf9-30a3-4955-9469-0bbd77310476,2,32,0.005022469449004313,0.00502988213979957,0.005,mdd,multiplex,7558366,83,61186,7619552,7558449,1.0981088845079196e-05,0.008030130905334066,0.9999890189111549,0.9919698690946659,0.9959633024138026
b7e78bf9-30a3-4955-9469-0bbd77310476,2,32,0.005022469449004313,0.00502988213979957,0.005,pamld,multiplex,7615098,313,4454,7619552,7615411,4.110086770103413e-05,0.0005845488028692501,0.999958899132299,0.9994154511971307,0.999687101307696
b7e78bf9-30a3-4955-9469-0bbd77310476,2,32,0.005022469449004313,0.00502988213979957,0.005,pamld_ap,multiplex,7615098,313,4454,7619552,7615411,4.110086770103413e-05,0.0005845488028692501,0.999958899132299,0.9994154511971307,0.999687101307696
b7e78bf9-30a3-4955-9469-0bbd77310476,2,32,0.005022469449004313,0.00502988213979957,0.005,pamld_u,multiplex,7614743,478,4809,7619552,7615221,6.276902535067597e-05,0.0006311394685671809,0.9999372309746494,0.9993688605314328,0.9996529649637708
9442e6ea-8033-44b2-b0f3-91470348a7f0,2,32,0.006930104080448791,0.006924673097025652,0.0075,deml,multiplex,7614883,2580,4669,7619552,7617463,0.00033869544230145915,0.0006127656849116589,0.9996613045576985,0.9993872343150884,0.9995242506488311
9442e6ea-8033-44b2-b0f3-91470348a7f0,2,32,0.006930104080448791,0.006924673097025652,0.0075,mdd,multiplex,7542861,83,76691,7619552,7542944,1.1003661169962285e-05,0.010065027445183129,0.99998899633883,0.9899349725548169,0.9949365856386706
9442e6ea-8033-44b2-b0f3-91470348a7f0,2,32,0.006930104080448791,0.006924673097025652,0.0075,pamld,multiplex,7614412,471,5140,7619552,7614883,6.185255899532533e-05,0.0006745803427813078,0.9999381474410046,0.9993254196572187,0.9996316896557043
9442e6ea-8033-44b2-b0f3-91470348a7f0,2,32,0.006930104080448791,0.006924673097025652,0.0075,pamld_ap,multiplex,7614412,469,5140,7619552,7614881,6.158993160891155e-05,0.0006745803427813078,0.9999384100683911,0.9993254196572187,0.9996318208889035
9442e6ea-8033-44b2-b0f3-91470348a7f0,2,32,0.006930104080448791,0.006924673097025652,0.0075,pamld_u,multiplex,7614162,812,5390,7619552,7614974,0.00010663201213818983,0.0007073906707375972,0.9998933679878618,0.9992926093292624,0.9995928983940819
156d68c8-abcd-439a-a387-71b3708652ff,2,32,0.009601136452099902,0.009597217109966756,0.01,deml,multiplex,7614347,3938,5205,7619552,7618285,0.0005169142398846984,0.0006831110280499431,0.9994830857601154,0.99931688897195,0.9993999804565439
156d68c8-abcd-439a-a387-71b3708652ff,2,32,0.009601136452099902,0.009597217109966756,0.01,mdd,multiplex,7521643,82,97909,7619552,7521725,1.090175458422104e-05,0.012849705599489314,0.9999890982454158,0.9871502944005107,0.9935282209023718
156d68c8-abcd-439a-a387-71b3708652ff,2,32,0.009601136452099902,0.009597217109966756,0.01,pamld,multiplex,7613951,710,5601,7619552,7614661,9.32411830283712e-05,0.0007350825875327053,0.9999067588169717,0.9992649174124673,0.99958573508195
156d68c8-abcd-439a-a387-71b3708652ff,2,32,0.009601136452099902,0.009597217109966756,0.01,pamld_ap,multiplex,7613951,707,5601,7619552,7614658,9.28472427783362e-05,0.0007350825875327053,0.9999071527572216,0.9992649174124673,0.9995859319255807
156d68c8-abcd-439a-a387-71b3708652ff,2,32,0.009601136452099902,0.009597217109966756,0.01,pamld_u,multiplex,7613779,1445,5773,7619552,7615224,0.00018975147677862135,0.0007576560931666324,0.9998102485232214,0.9992423439068334,0.9995262155479018
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,2,32,0.013483866722723161,0.013480778520425887,0.0125,deml,multiplex,7613884,5924,5668,7619552,7619808,0.0007774474107484073,0.0007438757554249909,0.9992225525892516,0.999256124244575,0.9992393381349348
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,2,32,0.013483866722723161,0.013480778520425887,0.0125,mdd,multiplex,7486978,84,132574,7619552,7487062,1.1219354133837813e-05,0.01739918567390839,0.9999887806458662,0.9826008143260916,0.9912185483788756
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,2,32,0.013483866722723161,0.013480778520425887,0.0125,pamld,multiplex,7613550,1386,6002,7619552,7614936,0.00018201072208617381,0.0007877103535745934,0.9998179892779139,0.9992122896464254,0.9995150476996667
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,2,32,0.013483866722723161,0.013480778520425887,0.0125,pamld_ap,multiplex,7613548,1368,6004,7619552,7614916,0.00017964741830376067,0.0007879728361982436,0.9998203525816962,0.9992120271638018,0.9995160973130142
7d4caa7a-5b9c-4b47-af6a-0217ce344f6a,2,32,0.013483866722723161,0.013480778520425887,0.0125,pamld_u,multiplex,7613446,2600,6106,7619552,7616046,0.0003413844926882007,0.0008013594500044097,0.9996586155073118,0.9991986405499956,0.9994285751041738
a362969d-fe30-497a-a2ec-42bc0119f398,2,32,0.016095562080487544,0.016079213918012623,0.016,deml,multiplex,7613419,7572,6133,7619552,7620991,0.0009935715709413644,0.0008049029654236889,0.9990064284290586,0.9991950970345763,0.9991007538248473
a362969d-fe30-497a-a2ec-42bc0119f398,2,32,0.016095562080487544,0.016079213918012623,0.016,mdd,multiplex,7460748,79,158804,7619552,7460827,1.0588638498118238e-05,0.02084164528308226,0.9999894113615019,0.9791583547169177,0.9894642568333328
a362969d-fe30-497a-a2ec-42bc0119f398,2,32,0.016095562080487544,0.016079213918012623,0.016,pamld,multiplex,7613278,1871,6274,7619552,7615149,0.00024569447032487477,0.0008234079903910361,0.9997543055296751,0.999176592009609,0.9994653652867884
a362969d-fe30-497a-a2ec-42bc0119f398,2,32,0.016095562080487544,0.016079213918012623,0.016,pamld_ap,multiplex,7613271,1855,6281,7619552,7615126,0.00024359413094412357,0.0008243266795738122,0.9997564058690559,0.9991756733204262,0.9994659552371242
a362969d-fe30-497a-a2ec-42bc0119f398,2,32,0.016095562080487544,0.016079213918012623,0.016,pamld_u,multiplex,7613150,3317,6402,7619552,7616467,0.00043550375784468046,0.0008402068783046562,0.9995644962421553,0.9991597931216953,0.9993621037096371
62bdb0f5-affe-4b31-8b27-f5e96899f37f,2,32,0.019265409548427006,0.019266911744529214,0.02,deml,multiplex,7612841,10074,6711,7619552,7622915,0.0013215416936959155,0.0008807604436586298,0.9986784583063041,0.9991192395563414,0.998898800305751
62bdb0f5-affe-4b31-8b27-f5e96899f37f,2,32,0.019265409548427006,0.019266911744529214,0.02,mdd,multiplex,7423768,80,195784,7619552,7423848,1.0776082699969072e-05,0.025694948994376573,0.9999892239173,0.9743050510056235,0.9869800709945891
62bdb0f5-affe-4b31-8b27-f5e96899f37f,2,32,0.019265409548427006,0.019266911744529214,0.02,pamld,multiplex,7612951,2571,6601,7619552,7615522,0.0003375999701661948,0.0008663238993578625,0.9996624000298338,0.9991336761006422,0.9993979681358949
62bdb0f5-affe-4b31-8b27-f5e96899f37f,2,32,0.019265409548427006,0.019266911744529214,0.02,pamld_ap,multiplex,7612941,2523,6611,7619552,7615464,0.00033129957675592716,0.0008676363124761141,0.9996687004232441,0.9991323636875239,0.9994004600979742
62bdb0f5-affe-4b31-8b27-f5e96899f37f,2,32,0.019265409548427006,0.019266911744529214,0.02,pamld_u,multiplex,7612787,4400,6765,7619552,7617187,0.0005776410635579775,0.0008878474744971883,0.999422358936442,0.9991121525255028,0.9992672316563275
b37d56c6-488a-4121-abf6-8b8a2bf82668,2,32,0.023206596030835868,0.02319386749805251,0.025,deml,multiplex,7611876,14254,7676,7619552,7626130,0.001869100054680421,0.0010074083095699064,0.9981308999453196,0.9989925916904301,0.9985615599223439
b37d56c6-488a-4121-abf6-8b8a2bf82668,2,32,0.023206596030835868,0.02319386749805251,0.025,mdd,multiplex,7371263,81,248289,7619552,7371344,1.0988498162614579e-05,0.03258577407175645,0.9999890115018374,0.9674142259282436,0.983431944294724
b37d56c6-488a-4121-abf6-8b8a2bf82668,2,32,0.023206596030835868,0.02319386749805251,0.025,pamld,multiplex,7612532,3514,7020,7619552,7616046,0.00046139427204089893,0.0009213140090126034,0.999538605727959,0.9990786859909874,0.999308592941347
b37d56c6-488a-4121-abf6-8b8a2bf82668,2,32,0.023206596030835868,0.02319386749805251,0.025,pamld_ap,multiplex,7612507,3431,7045,7619552,7615938,0.00045050261701185066,0.0009245950418082323,0.9995494973829882,0.9990754049581918,0.9993123949410226
b37d56c6-488a-4121-abf6-8b8a2bf82668,2,32,0.023206596030835868,0.02319386749805251,0.025,pamld_u,multiplex,7612127,5979,7425,7619552,7618106,0.0007848407465057588,0.000974466740301792,0.9992151592534942,0.9990255332596982,0.9991203372591773
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,2,32,0.034070268592542335,0.03406973105966287,0.031,deml,multiplex,7607847,26782,11705,7619552,7634629,0.003507963517284206,0.0015361795549134647,0.9964920364827158,0.9984638204450865,0.9974769540232937
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,2,32,0.034070268592542335,0.03406973105966287,0.031,mdd,multiplex,7194645,75,424907,7619552,7194720,1.0424311161518447e-05,0.05576535208369206,0.9999895756888385,0.944234647916308,0.9713126638960051
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,2,32,0.034070268592542335,0.03406973105966287,0.031,pamld,multiplex,7610808,7179,8744,7619552,7617987,0.0009423749344807231,0.0011475740305991744,0.9990576250655193,0.9988524259694008,0.9989550149797812
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,2,32,0.034070268592542335,0.03406973105966287,0.031,pamld_ap,multiplex,7610751,6744,8801,7619552,7617495,0.0008853304137383747,0.0011550547853732083,0.9991146695862616,0.9988449452146267,0.998979789194061
424c4ff7-5cc6-4032-bd54-70b492bbcbb5,2,32,0.034070268592542335,0.03406973105966287,0.031,pamld_u,multiplex,7609366,11946,10186,7619552,7621312,0.0015674466548541773,0.001336824002251051,0.9984325533451458,0.9986631759977489,0.9985478513554087
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,2,32,0.04153615803193878,0.04154681500776635,0.0375,deml,multiplex,7603536,36089,16016,7619552,7639625,0.004723922967423139,0.0021019608501917173,0.9952760770325768,0.9978980391498082,0.9965853335340431
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,2,32,0.04153615803193878,0.04154681500776635,0.0375,mdd,multiplex,7047229,73,572323,7619552,7047302,1.0358574103962056e-05,0.07511242130770943,0.9999896414258961,0.9248875786922905,0.9609734984748604
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,2,32,0.04153615803193878,0.04154681500776635,0.0375,pamld,multiplex,7608676,10890,10876,7619552,7619566,0.0014292152597667636,0.0014273805074104095,0.9985707847402332,0.9985726194925896,0.9985717021155687
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,2,32,0.04153615803193878,0.04154681500776635,0.0375,pamld_ap,multiplex,7608544,9885,11008,7619552,7618429,0.001297511599832459,0.0014447043605713302,0.9987024884001675,0.9985552956394287,0.9986288865959342
a5b2c471-f1bc-49b7-9650-19bcd78e73ae,2,32,0.04153615803193878,0.04154681500776635,0.0375,pamld_u,multiplex,7605945,17075,13607,7619552,7623020,0.0022399259086293886,0.0017858005300049136,0.9977600740913706,0.9982141994699951,0.9979870851192305
58020739-79fd-4cab-8f4e-e611a6cfba15,2,32,0.05082324636893082,0.050833909960933954,0.05,deml,multiplex,7594995,48575,24557,7619552,7643570,0.00635501473787772,0.0032228928944903847,0.9936449852621223,0.9967771071055096,0.9952085818353545
58020739-79fd-4cab-8f4e-e611a6cfba15,2,32,0.05082324636893082,0.050833909960933954,0.05,mdd,multiplex,6840169,83,779383,7619552,6840252,1.2134055879812616e-05,0.10228724733422648,0.9999878659441201,0.8977127526657736,0.946094290074748
58020739-79fd-4cab-8f4e-e611a6cfba15,2,32,0.05082324636893082,0.050833909960933954,0.05,pamld,multiplex,7604502,16746,15050,7619552,7621248,0.0021972779261349323,0.0019751817429686153,0.9978027220738651,0.9980248182570314,0.9979137578079891
58020739-79fd-4cab-8f4e-e611a6cfba15,2,32,0.05082324636893082,0.050833909960933954,0.05,pamld_ap,multiplex,7604260,14336,15292,7619552,7618596,0.0018817115384514417,0.0020069421404303035,0.9981182884615486,0.9979930578595697,0.9980556692322453
58020739-79fd-4cab-8f4e-e611a6cfba15,2,32,0.05082324636893082,0.050833909960933954,0.05,pamld_u,multiplex,7599274,23201,20278,7619552,7622475,0.003043762032673115,0.0026613113211905372,0.9969562379673269,0.9973386886788095,0.997147426651324
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,2,32,0.062074054879668,0.062081469873390846,0.0625,deml,multiplex,7579178,64064,40374,7619552,7643242,0.008381783541591383,0.005298736723628896,0.9916182164584086,0.9947012632763711,0.9931573472065468
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,2,32,0.062074054879668,0.062081469873390846,0.0625,mdd,multiplex,6559530,83,1060022,7619552,6559613,1.26531854851803e-05,0.13911867784352677,0.9999873468145148,0.8608813221564733,0.9252350191284184
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,2,32,0.062074054879668,0.062081469873390846,0.0625,pamld,multiplex,7596737,25928,22815,7619552,7622665,0.0034014350624092756,0.002994270529290961,0.9965985649375907,0.9970057294707091,0.996802105625448
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,2,32,0.062074054879668,0.062081469873390846,0.0625,pamld_ap,multiplex,7596343,20865,23209,7619552,7617208,0.002739192628060045,0.0030459796061500727,0.99726080737194,0.99695402039385,0.9971073902850738
ffad3de5-49d4-4c8d-8be9-6db1be42dbda,2,32,0.062074054879668,0.062081469873390846,0.0625,pamld_u,multiplex,7586184,29939,33368,7619552,7616123,0.003931002689951305,0.004379260092981845,0.9960689973100487,0.9956207399070182,0.99584481816526
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,2,32,0.07520796206119236,0.07520542584097598,0.075,deml,multiplex,7548898,81409,70654,7619552,7630307,0.010669164425494282,0.009272723645694656,0.9893308355745057,0.9907272763543054,0.9900285635427842
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,2,32,0.07520796206119236,0.07520542584097598,0.075,mdd,multiplex,6203438,64,1416114,7619552,6203502,1.031675334351468e-05,0.18585265905397064,0.9999896832466565,0.8141473409460294,0.8975495574277581
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,2,32,0.07520796206119236,0.07520542584097598,0.075,pamld,multiplex,7580688,38483,38864,7619552,7619171,0.005050811958413849,0.0051005623427729085,0.9949491880415862,0.9948994376572271,0.9949243122274747
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,2,32,0.07520796206119236,0.07520542584097598,0.075,pamld_ap,multiplex,7580049,28961,39503,7619552,7609010,0.0038061456089556987,0.005184425541029184,0.9961938543910444,0.9948155744589708,0.9955042373666011
92ffff7e-8c09-447a-96b1-9bcdc2a0da1c,2,32,0.07520796206119236,0.07520542584097598,0.075,pamld_u,multiplex,7559835,36180,59717,7619552,7596015,0.0047630237697002965,0.00783733741826291,0.9952369762302997,0.9921626625817371,0.9936974415741457
a11ae384-a142-4f33-a129-eda212675e2a,2,32,0.10880495881837887,0.10878126566542042,0.1,deml,multiplex,7378247,118320,241305,7619552,7496567,0.01578322450796478,0.031669184749969555,0.9842167754920352,0.9683308152500304,0.9762091711503462
a11ae384-a142-4f33-a129-eda212675e2a,2,32,0.10880495881837887,0.10878126566542042,0.1,mdd,multiplex,5247423,89,2372129,7619552,5247512,1.6960418575507785e-05,0.31132132177849825,0.9999830395814245,0.6886786782215017,0.8156364186888323
a11ae384-a142-4f33-a129-eda212675e2a,2,32,0.10880495881837887,0.10878126566542042,0.1,pamld,multiplex,7472353,69382,147199,7619552,7541735,0.00919973984766105,0.01931858985935131,0.9908002601523389,0.9806814101406487,0.9857148670821942
a11ae384-a142-4f33-a129-eda212675e2a,2,32,0.10880495881837887,0.10878126566542042,0.1,pamld_ap,multiplex,7471521,47547,148031,7619552,7519068,0.006323523074934287,0.01942778263078984,0.9936764769250657,0.9805722173692102,0.9870808567755847
a11ae384-a142-4f33-a129-eda212675e2a,2,32,0.10880495881837887,0.10878126566542042,0.1,pamld_u,multiplex,7391474,41356,228078,7619552,7432830,0.005563964196678789,0.029933255918458197,0.9944360358033212,0.9700667440815418,0.982100241676035
44eb6f63-6f19-47d2-acce-67f2e59395bf,2,32,0.13099360530178397,0.13098051267870198,0.125,deml,multiplex,7175561,139466,443991,7619552,7315027,0.019065684925018048,0.05826996127856336,0.980934315074982,0.9417300387214367,0.9609324775743595
44eb6f63-6f19-47d2-acce-67f2e59395bf,2,32,0.13099360530178397,0.13098051267870198,0.125,mdd,multiplex,4607542,95,3012010,7619552,4607637,2.061794364443206e-05,0.39530014363049165,0.9999793820563556,0.6046998563695083,0.7536551532817559
44eb6f63-6f19-47d2-acce-67f2e59395bf,2,32,0.13099360530178397,0.13098051267870198,0.125,pamld,multiplex,7318523,70330,301029,7619552,7388853,0.00951839209685184,0.03950744085741524,0.9904816079031482,0.9604925591425848,0.9752565978863177
